"BZ3 Nonlinear Vehicle Dynamics Simulation Frequency Response  WB=2745 SR=20.00"
"TIME, sec";"SPEED, kph";"STEER, deg";"YAWVEL, deg/sec";                                                                                                                                                                                                                                                                                                                                                                            ;
4.190    ;100.000  ;-7.361   ;-1.669    
4.200    ;100.000  ;-7.508   ;-1.712    
4.210    ;100.000  ;-7.651   ;-1.754    
4.220    ;100.000  ;-7.792   ;-1.795    
4.230    ;100.000  ;-7.930   ;-1.836    
4.240    ;100.000  ;-8.064   ;-1.876    
4.250    ;100.000  ;-8.195   ;-1.915    
4.260    ;100.000  ;-8.322   ;-1.954    
4.270    ;100.000  ;-8.445   ;-1.992    
4.280    ;100.000  ;-8.565   ;-2.029    
4.290    ;100.000  ;-8.680   ;-2.065    
4.300    ;100.000  ;-8.792   ;-2.101    
4.310    ;100.000  ;-8.900   ;-2.135    
4.320    ;100.000  ;-9.003   ;-2.169    
4.330    ;100.000  ;-9.102   ;-2.202    
4.340    ;100.000  ;-9.196   ;-2.234    
4.350    ;100.000  ;-9.285   ;-2.264    
4.360    ;100.000  ;-9.370   ;-2.294    
4.370    ;100.000  ;-9.450   ;-2.323    
4.380    ;100.000  ;-9.525   ;-2.351    
4.390    ;100.000  ;-9.595   ;-2.377    
4.400    ;100.000  ;-9.660   ;-2.402    
4.410    ;100.000  ;-9.719   ;-2.427    
4.420    ;100.000  ;-9.773   ;-2.450    
4.430    ;100.000  ;-9.822   ;-2.471    
4.440    ;100.000  ;-9.865   ;-2.492    
4.450    ;100.000  ;-9.902   ;-2.511    
4.460    ;100.000  ;-9.933   ;-2.529    
4.470    ;100.000  ;-9.958   ;-2.545    
4.480    ;100.000  ;-9.978   ;-2.560    
4.490    ;100.000  ;-9.991   ;-2.574    
4.500    ;100.000  ;-9.999   ;-2.586    
4.510    ;100.000  ;-10.000  ;-2.597    
4.520    ;100.000  ;-9.994   ;-2.606    
4.530    ;100.000  ;-9.983   ;-2.614    
4.540    ;100.000  ;-9.965   ;-2.620    
4.550    ;100.000  ;-9.940   ;-2.625    
4.560    ;100.000  ;-9.909   ;-2.628    
4.570    ;100.000  ;-9.871   ;-2.629    
4.580    ;100.000  ;-9.826   ;-2.629    
4.590    ;100.000  ;-9.775   ;-2.627    
4.600    ;100.000  ;-9.717   ;-2.623    
4.610    ;100.000  ;-9.652   ;-2.618    
4.620    ;100.000  ;-9.581   ;-2.611    
4.630    ;100.000  ;-9.502   ;-2.603    
4.640    ;100.000  ;-9.417   ;-2.592    
4.650    ;100.000  ;-9.325   ;-2.580    
4.660    ;100.000  ;-9.225   ;-2.566    
4.670    ;100.000  ;-9.119   ;-2.550    
4.680    ;100.000  ;-9.006   ;-2.533    
4.690    ;100.000  ;-8.886   ;-2.514    
4.700    ;100.000  ;-8.759   ;-2.493    
4.710    ;100.000  ;-8.626   ;-2.470    
4.720    ;100.000  ;-8.485   ;-2.445    
4.730    ;100.000  ;-8.338   ;-2.419    
4.740    ;100.000  ;-8.184   ;-2.390    
4.750    ;100.000  ;-8.023   ;-2.360    
4.760    ;100.000  ;-7.856   ;-2.328    
4.770    ;100.000  ;-7.681   ;-2.294    
4.780    ;100.000  ;-7.501   ;-2.259    
4.790    ;100.000  ;-7.314   ;-2.221    
4.800    ;100.000  ;-7.120   ;-2.182    
4.810    ;100.000  ;-6.921   ;-2.141    
4.820    ;100.000  ;-6.715   ;-2.099    
4.830    ;100.000  ;-6.503   ;-2.054    
4.840    ;100.000  ;-6.285   ;-2.008    
4.850    ;100.000  ;-6.061   ;-1.960    
4.860    ;100.000  ;-5.831   ;-1.910    
4.870    ;100.000  ;-5.596   ;-1.859    
4.880    ;100.000  ;-5.356   ;-1.806    
4.890    ;100.000  ;-5.110   ;-1.751    
4.900    ;100.000  ;-4.859   ;-1.695    
4.910    ;100.000  ;-4.603   ;-1.637    
4.920    ;100.000  ;-4.342   ;-1.578    
4.930    ;100.000  ;-4.077   ;-1.517    
4.940    ;100.000  ;-3.807   ;-1.455    
4.950    ;100.000  ;-3.533   ;-1.391    
4.960    ;100.000  ;-3.255   ;-1.326    
4.970    ;100.000  ;-2.974   ;-1.259    
4.980    ;100.000  ;-2.688   ;-1.191    
4.990    ;100.000  ;-2.400   ;-1.122    
5.000    ;100.000  ;-2.108   ;-1.052    
5.010    ;100.000  ;-1.813   ;-0.980    
5.020    ;100.000  ;-1.516   ;-0.908    
5.030    ;100.000  ;-1.216   ;-0.834    
5.040    ;100.000  ;-0.915   ;-0.759    
5.050    ;100.000  ;-0.611   ;-0.684    
5.060    ;100.000  ;-0.306   ;-0.607    
5.070    ;100.000  ;0.001    ;-0.530    
5.080    ;100.000  ;0.308    ;-0.451    
5.090    ;100.000  ;0.616    ;-0.372    
5.100    ;100.000  ;0.925    ;-0.293    
5.110    ;100.000  ;1.233    ;-0.213    
5.120    ;100.000  ;1.542    ;-0.132    
5.130    ;100.000  ;1.850    ;-0.051    
5.140    ;100.000  ;2.157    ;0.030     
5.150    ;100.000  ;2.463    ;0.112     
5.160    ;100.000  ;2.767    ;0.194     
5.170    ;100.000  ;3.070    ;0.276     
5.180    ;100.000  ;3.371    ;0.358     
5.190    ;100.000  ;3.669    ;0.440     
5.200    ;100.000  ;3.964    ;0.522     
5.210    ;100.000  ;4.256    ;0.604     
5.220    ;100.000  ;4.545    ;0.685     
5.230    ;100.000  ;4.830    ;0.766     
5.240    ;100.000  ;5.111    ;0.847     
5.250    ;100.000  ;5.387    ;0.927     
5.260    ;100.000  ;5.658    ;1.006     
5.270    ;100.000  ;5.924    ;1.085     
5.280    ;100.000  ;6.185    ;1.163     
5.290    ;100.000  ;6.440    ;1.240     
5.300    ;100.000  ;6.688    ;1.316     
5.310    ;100.000  ;6.930    ;1.391     
5.320    ;100.000  ;7.165    ;1.465     
5.330    ;100.000  ;7.393    ;1.537     
5.340    ;100.000  ;7.614    ;1.608     
5.350    ;100.000  ;7.826    ;1.678     
5.360    ;100.000  ;8.031    ;1.746     
5.370    ;100.000  ;8.227    ;1.813     
5.380    ;100.000  ;8.414    ;1.878     
5.390    ;100.000  ;8.592    ;1.941     
5.400    ;100.000  ;8.761    ;2.002     
5.410    ;100.000  ;8.920    ;2.061     
5.420    ;100.000  ;9.069    ;2.118     
5.430    ;100.000  ;9.208    ;2.173     
5.440    ;100.000  ;9.336    ;2.226     
5.450    ;100.000  ;9.454    ;2.276     
5.460    ;100.000  ;9.561    ;2.324     
5.470    ;100.000  ;9.657    ;2.370     
5.480    ;100.000  ;9.741    ;2.413     
5.490    ;100.000  ;9.814    ;2.453     
5.500    ;100.000  ;9.875    ;2.491     
5.510    ;100.000  ;9.924    ;2.526     
5.520    ;100.000  ;9.961    ;2.558     
5.530    ;100.000  ;9.986    ;2.587     
5.540    ;100.000  ;9.998    ;2.614     
5.550    ;100.000  ;9.998    ;2.637     
5.560    ;100.000  ;9.986    ;2.657     
5.570    ;100.000  ;9.960    ;2.674     
5.580    ;100.000  ;9.922    ;2.688     
5.590    ;100.000  ;9.871    ;2.699     
5.600    ;100.000  ;9.807    ;2.706     
5.610    ;100.000  ;9.730    ;2.710     
5.620    ;100.000  ;9.640    ;2.711     
5.630    ;100.000  ;9.538    ;2.708     
5.640    ;100.000  ;9.422    ;2.703     
5.650    ;100.000  ;9.294    ;2.693     
5.660    ;100.000  ;9.153    ;2.680     
5.670    ;100.000  ;8.999    ;2.664     
5.680    ;100.000  ;8.833    ;2.644     
5.690    ;100.000  ;8.654    ;2.621     
5.700    ;100.000  ;8.463    ;2.595     
